Source,Subtopic1,Subtopic2,WordType,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example,Present,PresentTranslation,PresentExample,PresentExampleTranslation,Preteritum,PreteritumTranslation,PreteritumExample,PreteritumExampleTranslation,Supinium,SupiniumTranslation,SupiniumExample,SupiniumExampleTranslation,ID,SwedishExampleNote,PresentExampleNote,PreteritumExampleNote,SupiniumExampleNote
Kelly List,A1,501 to 600,Noun,En Marknad,,"market, bazaar, marketplace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828
Kelly List,A1,501 to 600,Noun,En Mission,,"mission, assignment, task",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829
Kelly List,A1,501 to 600,Noun,En Nivå,,"level, tier, rank",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830
Kelly List,A1,501 to 600,Noun,En Ort,,"locality, area, region",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831
Kelly List,A1,501 to 600,Noun,En Politiker,,"politician, statesman, lawmaker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832
Kelly List,A1,501 to 600,Noun,En Princip,,"principle, rule, tenet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833
Kelly List,A1,501 to 600,Noun,En Punkt,,"point, dot, period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834
Kelly List,A1,501 to 600,Noun,En Risk,,"risk, danger, hazard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835
Kelly List,A1,501 to 600,Noun,En Socialdemokrat (Vardagl. Sosse),,"social democrat, socialist, progressive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836
Kelly List,A1,501 to 600,Noun,En Tjänst,,"service, favor, duty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837
Kelly List,A1,501 to 600,Noun,Ett Ämne,,"subject, topic, theme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838
Kelly List,A1,501 to 600,Noun,Ett Gram,,"gram, unit, weight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839
Kelly List,A1,501 to 600,Noun,Ett Hov,,"court, retinue, entourage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840
Kelly List,A1,501 to 600,Noun,Ett Möte,,"meeting, gathering, assembly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841
Kelly List,A1,501 to 600,Noun,Ett Öga,,"eye, eyeball, orb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842
Kelly List,A1,501 to 600,Noun,Ett Pris,,"price, cost, value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843
Kelly List,A1,501 to 600,Noun,Ett Projekt,,"project, plan, scheme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844
Kelly List,A1,501 to 600,Noun,Ett Rum,,"room, chamber, space",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845
Kelly List,A1,501 to 600,Noun,Ett Samarbete,,"collaboration, cooperation, partnership",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846
Kelly List,A1,501 to 600,Noun,Ett Spel,,"game, match, play",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847
Kelly List,A1,501 to 600,Noun,Ett Språk,,"language, tongue, speech",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848
Kelly List,A1,501 to 600,Noun,Ett Syfte,,"purpose, aim, goal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849
Kelly List,A1,501 to 600,Noun,Internet,,"internet, web, net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850
Kelly List,A1,501 to 600,Noun,Jord,,"earth, soil, ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851
Kelly List,A1,501 to 600,Noun,Mars,,"March, third month, spring month",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852
Kelly List,A1,501 to 600,Noun,Mat,,"food, nourishment, sustenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853
Kelly List,A1,501 to 600,Noun,Per,,"per, each, every",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854
Kelly List,A1,501 to 600,Noun,Utbildning,,"education, training, schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855
Kelly List,A1,501 to 600,Noun,Vatten,,"water, liquid, aqua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856
Kelly List,A1,501 to 600,Particle,Hem,,"home, house, residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857
Kelly List,A1,501 to 600,Prep,Igenom,,"through, across, via",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858
Kelly List,A1,501 to 600,Subj,Såsom,,"as, like, including",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859
Kelly List,A1,501 to 600,Subj,Trots Att,,"although, even though, despite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
Kelly List,A1,501 to 600,Verb,Att Anta,Det är svårt att anta något utan bevis.,"assume, presume, suppose",It is difficult to assume something without evidence.,,,,,,,,,,,,,,,,,,,,,,,antar,"assume, suppose, presume ",Jag antar att han kommer.,I assume that he is coming.,antog," assumed, supposed, presumed ",Vi antog att det var sant.,We assumed that it was true.,antagit," assumed, supposed, presumed",De har antagit utmaningen.,They have accepted the challenge.,861
Kelly List,A1,501 to 600,Verb,Att Äta,,"eat, consume, dine",,,,,,,,,,,,,,,,,,,,,,,,äter,"eats, consumes, dines ",Jag äter ett äpple.,I am eating an apple.,åt," ate, devoured, fed ",Han åt en smörgås.,He ate a sandwich.,ätit," eaten, consumed, partaken",Vi har ätit middag.,We have eaten dinner.,862
Kelly List,A1,501 to 600,Verb,Att Be (El. Bedja),Jag vill be dig om en tjänst.,"pray, entreat, plead",I want to ask you for a favor.,,,,,,,,,,,,,,,,,,,,,,,ber,"prays, begs, entreats ",Jag ber en bön.,I say a prayer.,bad," prayed, begged, entreated ",Han bad om hjälp.,He asked for help.,bett," prayed, begged, entreated",Vi har bett om mat.,We have asked for food.,863
Kelly List,A1,501 to 600,Verb,Att Beskriva,,"describe, depict, portray",,,,,,,,,,,,,,,,,,,,,,,,beskriver,"describes, depicts, portrays ",Jag beskriver min väg hem.,I describe my way home.,beskrev," described, recounted, detailed ",Han beskrev bilden noga.,He described the picture carefully.,beskrivit," described, illustrated, outlined",Hon har beskrivit sitt hus.,She has described her house.,864
Kelly List,A1,501 to 600,Verb,Att Bidra,,"contribute, donate, assist",,,,,,,,,,,,,,,,,,,,,,,,bidrar,"contributes, donates, assists ",Jag bidrar med pengar.,I contribute money.,bidrog," contributed, donated, assisted ",Han bidrog med mat.,He contributed food.,bidragit," contributed, donated, assisted",Vi har bidragit till festen.,We have contributed to the party.,865
Kelly List,A1,501 to 600,Verb,Att Delta,,"participate, attend, join",,,,,,,,,,,,,,,,,,,,,,,,deltar,"participate, join, attend ",Jag deltar i festen.,I am participating in the party.,deltog," participated, joined, attended ",Han deltog i mötet.,He participated in the meeting.,deltagit," participated, joined, attended",Vi har deltagit i tävlingen.,We have participated in the competition.,866
Kelly List,A1,501 to 600,Verb,Att Dö,Det är sorgligt att se djur dö.,"die, perish, expire",It is sad to see animals die.,,,,,,,,,,,,,,,,,,,,,,,dör,"dies, expires, perishes ",Blomman dör.,The flower is dying.,dog," died, passed away, expired ",Hunden dog igår.,The dog died yesterday.,dött," died, perished, succumbed",Katten har dött.,The cat has died.,867
Kelly List,A1,501 to 600,Verb,Att Falla,,"fall, drop, tumble",,,,,,,,,,,,,,,,,,,,,,,,faller,"falls, drops, tumbles ",Snön faller ute.,The snow is falling outside.,föll," fell, dropped, tumbled ",Han föll på isen.,He fell on the ice.,fallit," fallen, dropped, tumbled",Priset har fallit.,The price has fallen.,868
Kelly List,A1,501 to 600,Verb,Att Fatta,Det är svårt att fatta.,"understand, comprehend, grasp",It is hard to understand.,,,,,,,,,,,,,,,,,,,,,,,fattar,"understands, comprehends, grasps ",Jag fattar ingenting.,I don't understand anything.,fattade," understood, comprehended, grasped ",Jag fattade vad han sa.,I understood what he said.,fattat," understood, comprehended, grasped",Jag har inte fattat det än.,I haven't understood it yet.,869
Kelly List,A1,501 to 600,Verb,Att Flytta,,"move, relocate, shift",,,,,,,,,,,,,,,,,,,,,,,,flyttar,"moving, relocating, shifting ",Jag flyttar idag.,I am moving today.,flyttade," moved, relocated, shifted ",De flyttade igår.,They moved yesterday.,flyttat," moved, relocated, shifted",Hon har flyttat nu.,She has moved now.,870
Kelly List,A1,501 to 600,Verb,Att Föreslå,Det är svårt att föreslå något nytt.,"suggest, propose, recommend",It is difficult to suggest something new.,,,,,,,,,,,,,,,,,,,,,,,föreslår,"suggests, recommends, proposes ",Jag föreslår en paus.,I suggest a break.,föreslog," suggested, recommended, proposed ",Han föreslog en film.,He suggested a movie.,föreslagit," suggested, recommended, proposed",Vi har föreslagit en tid.,We have suggested a time.,871
Kelly List,A1,501 to 600,Verb,Att Heta,,"be called, name, title",,,,,,,,,,,,,,,,,,,,,,,,heter,"is called, named, known as ",Vad heter du?,What is your name?,hette," was called, named, designated ",Jag hette Andersson förut.,My name was Andersson before.,hetat," been called, named, titled",Hon har hetat så länge.,She has been called that for a long time.,872
Kelly List,A1,501 to 600,Verb,Att Inse,Det är svårt att inse sanningen.,"realize, understand, comprehend",It is difficult to realize the truth.,,,,,,,,,,,,,,,,,,,,,,,inser,"realize, understand, comprehend ",Jag inser mitt misstag.,I realize my mistake.,insåg," realized, understood, grasped ",Han insåg felet för sent.,He realized the error too late.,insett," realized, understood, perceived",Vi har insett sanningen.,We have realized the truth.,873
Kelly List,A1,501 to 600,Verb,Att Luta,Det är skönt att luta sig tillbaka och koppla av.,"lean, tilt, slant",It's nice to sit back and relax.,,,,,,,,,,,,,,,,,,,,,,,lutar,"leans, tilts, inclines ",Han lutar sig mot väggen.,He leans against the wall.,lutade," leaned, tilted, inclined ",Hon lutade sig framåt.,She leaned forward.,lutat," leaned, tilted, inclined",De har lutat stegen mot huset.,They have leaned the ladder against the house.,874
Kelly List,A1,501 to 600,Verb,Att Lyssna,,"listen, hear, attend",,,,,,,,,,,,,,,,,,,,,,,,lyssnar,"listening, paying attention, hearing ",Jag lyssnar på musik.,I am listening to music.,lyssnade," listened, hearkened, heeded ",Han lyssnade på läraren.,He listened to the teacher.,lyssnat," listened, attended, noted",Vi har lyssnat på radio.,We have listened to the radio.,875
Kelly List,A1,501 to 600,Verb,Att Möta,Det är trevligt att möta nya människor.,"meet, encounter, face",It is nice to meet new people.,,,,,,,,,,,,,,,,,,,,,,,möter,"meets, encounters, faces ",Jag möter dig nu.,I meet you now.,mötte," met, encountered, faced ",Han mötte henne igår.,He met her yesterday.,mött," met, encountered, faced",Vi har mött dem förut.,We have met them before.,876
Kelly List,A1,501 to 600,Verb,Att Nämna,,"mention, state, cite",,,,,,,,,,,,,,,,,,,,,,,,nämner,"mentions, names, states ",Han nämner ditt namn.,He mentions your name.,nämnde," mentioned, named, stated ",Hon nämnde att hon kommer.,She mentioned that she is coming.,nämnt," mentioned, named, stated",De har nämnt det förut.,They have mentioned it before.,877
Kelly List,A1,501 to 600,Verb,Att Räkna,,"count, calculate, compute",,,,,,,,,,,,,,,,,,,,,,,,räknar,"counts, calculates, computes ",Jag räknar till tio.,I am counting to ten.,räknade," counted, calculated, computed ",Hon räknade barnen.,She counted the children.,räknat," counted, calculated, computed",Vi har räknat allt.,We have counted everything.,878
Kelly List,A1,501 to 600,Verb,Att Röra,Du bör inte röra den varma spisen.,"touch, move, stir",You should not touch the hot stove.,,,,,,,,,,,,,,,,,,,,,,,rör,"stirs, touches, moves ",Jag rör om i soppan.,I am stirring the soup.,rörde," stirred, touched, moved ",Han rörde vid mig.,He touched me.,rört," stirred, touched, moved",Vi har inte rört något.,We haven't touched anything.,879
Kelly List,A1,501 to 600,Verb,Att Starta,Det är dags att starta bilen.,"start, begin, commence",It is time to start the car.,,,,,,,,,,,,,,,,,,,,,,,startar,"starts, begins, commences ",Jag startar datorn.,I start the computer.,startade," started, began, commenced ",Han startade motorn.,He started the engine.,startat," started, begun, commenced",Vi har startat festen.,We have started the party.,880
Kelly List,A1,501 to 600,Verb,Att Undra,Det är lätt att undra över framtiden.,"wonder, ponder, speculate",It is easy to wonder about the future.,,,,,,,,,,,,,,,,,,,,,,,undrar,"wonder, ponder, speculate ",Jag undrar var du är.,I wonder where you are.,undrade," wondered, pondered, speculated ",Han undrade vad hon sa.,He wondered what she said.,undrat," wondered, pondered, speculated",Vi har undrat länge.,We have wondered for a long time.,881
Kelly List,A1,501 to 600,Verb,Att Utgöra,Det är svårt att utgöra en exakt bedömning av riskerna.,"constitute, comprise, form",It is difficult to make an exact assessment of the risks.,,,,,,,,,,,,,,,,,,,,,,,utgör,"constitutes, comprises, forms ",De utgör en grupp.,They constitute a group.,utgjorde," constituted, comprised, formed ",Det utgjorde ett problem.,It constituted a problem.,utgjort," constituted, comprised, formed",Det har utgjort en risk.,It has constituted a risk.,882
Kelly List,A1,501 to 600,Verb,Att Våga,,"dare, venture, hazard",,,,,,,,,,,,,,,,,,,,,,,,vågar,"dare, risk, venture ",Jag vågar inte hoppa.,I do not dare to jump.,vågade," dared, risked, ventured ",Hon vågade fråga honom.,She dared to ask him.,vågat," dared, risked, ventured",Vi har aldrig vågat prova.,We have never dared to try.,883
Kelly List,A1,501 to 600,Verb,Att Växa,Det är viktigt att låta barnen växa i sin egen takt.,"grow, develop, expand",It is important to let children grow at their own pace.,,,,,,,,,,,,,,,,,,,,,,,växer,"grows, develops, expands ",Barnen växer snabbt.,The children are growing fast.,växte," grew, increased, matured ",Plantan växte mycket.,The plant grew a lot.,vuxit," grown, enlarged, flourished",Han har vuxit mycket.,He has grown a lot.,884
Kelly List,A1,501 to 600,Verb,Få,Det är trevligt att få presenter.,"few, scarce, limited",It is nice to receive gifts.,,,,,,,,,,,,,,,,,,,,,,,får,"get, receive, obtain ",Jag får ett brev.,I get a letter.,fick," got, received, obtained ",Jag fick en present.,I got a gift.,fått," gotten, received, obtained",Jag har fått mat.,I have received food.,885
Kelly List,A1,501 to 600,Verb,Håll,,"direction, way, side",,,,,,,,,,,,,,,,,,,,,,,,håller,"holds, grips, grasps ",Jag håller i boken.,I am holding the book.,höll," held, gripped, grasped ",Han höll i min hand.,He held my hand.,hållit," held, gripped, grasped",Vi har hållit i väskan.,We have held the bag.,886
Kelly List,A1,501 to 600,Verb,Rätt,,"rightly, correctly, accurately",,,,,,,,,,,,,,,,,,,,,,,,rättar,"corrects, amends, rectifies ",Jag rättar provet.,I correct the test.,rättade," corrected, amended, rectified ",Han rättade min läxa.,He corrected my homework.,rättat," corrected, amended, rectified",De har rättat texten.,They have corrected the text.,887
Kelly List,A1,601 to 700,Adjective,Full,,"full, complete, entire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888
Kelly List,A1,601 to 700,Adjective,Lätt,,"easily, effortlessly, simply",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889
Kelly List,A1,601 to 700,Adjective,Liknande,,"similar, alike, comparable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890
Kelly List,A1,601 to 700,Adjective,Lokal,,"local, regional, nearby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891
Kelly List,A1,601 to 700,Adjective,Modern,,"modern, contemporary, current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892
Kelly List,A1,601 to 700,Adjective,Nödvändig,,"necessary, essential, vital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893
Kelly List,A1,601 to 700,Adjective,Personlig,,"personal, private, individual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894
Kelly List,A1,601 to 700,Adjective,Positiv,,"positive, optimistic, favorable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895
Kelly List,A1,601 to 700,Adjective,Rolig,,"funny, humorous, amusing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896
Kelly List,A1,601 to 700,Adjective,Vacker,,"beautiful, lovely, pretty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
Kelly List,A1,601 to 700,Adverb,Alldeles,,"completely, totally, entirely",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898
Kelly List,A1,601 to 700,Adverb,Därefter,,"thereafter, afterwards, subsequently",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899
Kelly List,A1,601 to 700,Adverb,"Det Vill Säga (Förk. D.V.S., Dvs.)",,"namely, specifically, explicitly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900
Kelly List,A1,601 to 700,Adverb,Enbart,,"solely, exclusively, only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901
Kelly List,A1,601 to 700,Adverb,Exempelvis,,"for example, for instance, e.g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902
Kelly List,A1,601 to 700,Adverb,Framför Allt (El. Framförallt),,"above all, especially, primarily",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903
Kelly List,A1,601 to 700,Adverb,Helt Enkelt,,"simply, just, merely",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904
Kelly List,A1,601 to 700,Adverb,Hemma,,"home, indoors, inside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905
Kelly List,A1,601 to 700,Adverb,Inte Ens,,"not even, hardly, scarcely",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906
Kelly List,A1,601 to 700,Adverb,Riktig,,"real, genuine, true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907
Kelly List,A1,601 to 700,Adverb,"Till Och Med (Förk. T.O.M., T O M)",,"even, including, furthermore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908
Kelly List,A1,601 to 700,Adverb,Ytterligare,,"further, additional, more",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909
Kelly List,A1,601 to 700,Conj,Dels,,"partly, partially, halfway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910
Kelly List,A1,601 to 700,Noun,En Demokrat,,"democrat, republican, liberal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911
Kelly List,A1,601 to 700,Noun,En Effekt,,"effect, impact, result",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912
Kelly List,A1,601 to 700,Noun,En Elev,,"pupil, student, learner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913
Kelly List,A1,601 to 700,Noun,En Enhet,,"unit, entity, component",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914
Kelly List,A1,601 to 700,Noun,En Erfarenhet,,"experience, knowledge, background",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915
Kelly List,A1,601 to 700,Noun,"En Far (El. Fader, Vardagl. Farsa)",,"father, dad, papa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916
Kelly List,A1,601 to 700,Noun,En Författare,,"author, writer, novelist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917
Kelly List,A1,601 to 700,Noun,En Förutsättning,,"prerequisite, condition, requirement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918
Kelly List,A1,601 to 700,Noun,En Grad,,"degree, level, extent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919
Kelly List,A1,601 to 700,Noun,En Jude,,"Jew, Hebrew, Israelite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920
Kelly List,A1,601 to 700,Noun,En Källa,,"source, origin, fountain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921
Kelly List,A1,601 to 700,Noun,En Kamp,,"struggle, battle, fight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922
Kelly List,A1,601 to 700,Noun,En Kontakt,,"contact, connection, touch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923
Kelly List,A1,601 to 700,Noun,En Kostnad,,"cost, expense, charge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924
Kelly List,A1,601 to 700,Noun,En Kraft,,"power, strength, force",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925
Kelly List,A1,601 to 700,Noun,En Kropp,,"body, torso, physique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926
Kelly List,A1,601 to 700,Noun,En Kung,,"king, monarch, ruler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927
Kelly List,A1,601 to 700,Noun,En Ledare,,"leader, director, guide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928
Kelly List,A1,601 to 700,Noun,En Lösning,,"solution, answer, resolution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929
Kelly List,A1,601 to 700,Noun,En Mamma,,"mom, mother, mommy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930
Kelly List,A1,601 to 700,Noun,En Match,,"match, game, contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931
Kelly List,A1,601 to 700,Noun,En Medborgare,,"citizen, national, subject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932
Kelly List,A1,601 to 700,Noun,En Medlemsstat,,"Member state, participant, constituent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933
Kelly List,A1,601 to 700,Noun,En Miljard,,"billion, milliard, giga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934
Kelly List,A1,601 to 700,Noun,En Period,,"period, era, time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935
Kelly List,A1,601 to 700,Noun,En Port,,"gate, entrance, door",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936
Kelly List,A1,601 to 700,Noun,En Produkt,,"product, item, commodity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937
Kelly List,A1,601 to 700,Noun,En Rapport,,"report, account, record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938
Kelly List,A1,601 to 700,Noun,En Religion,,"religion, faith, belief",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939
Kelly List,A1,601 to 700,Noun,En Röst,,"voice, sound, expression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940
Kelly List,A1,601 to 700,Noun,En Sanning,,"truth, veracity, fact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941
Kelly List,A1,601 to 700,Noun,En Sats,,"clause, sentence, phrase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942
Kelly List,A1,601 to 700,Noun,En Spelare,,"player, competitor, contestant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943
Kelly List,A1,601 to 700,Noun,En Svensk,,"Swede, Scandinavian, Nordic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944
Kelly List,A1,601 to 700,Noun,En Takt,,"beat, rhythm, tempo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945
Kelly List,A1,601 to 700,Noun,En Tillgång,,"access, availability, resource",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946
Kelly List,A1,601 to 700,Noun,En Tro,,"belief, faith, trust",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947
Kelly List,A1,601 to 700,Noun,En Uppfattning,,"perception, view, opinion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948
Kelly List,A1,601 to 700,Noun,En Utredning,,"investigation, inquiry, examination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949
Kelly List,A1,601 to 700,Noun,En Verklighet,,"reality, actuality, existence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950
Kelly List,A1,601 to 700,Noun,Ett Bolag,,"company, firm, corporation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951
Kelly List,A1,601 to 700,Noun,Ett Brott,,"crime, offense, felony",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952
Kelly List,A1,601 to 700,Noun,Ett Drag,,"pull, tug, draw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953
Kelly List,A1,601 to 700,Noun,Ett Förhållande,,"relationship, connection, association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954
Kelly List,A1,601 to 700,Noun,Ett Sammanhang,,"context, coherence, relation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955
Kelly List,A1,601 to 700,Noun,Ett Tillfälle,,"opportunity, chance, occasion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956
Kelly List,A1,601 to 700,Noun,Ett Värde,,"value, merit, worth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957
Kelly List,A1,601 to 700,Noun,Forskning,,"research, study, investigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958
Kelly List,A1,601 to 700,Noun,Frihet,,"freedom, liberty, independence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959
Kelly List,A1,601 to 700,Noun,Handling,,"action, deed, document",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960
Kelly List,A1,601 to 700,Noun,Juli,,"July, seventh month, midsummer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961
Kelly List,A1,601 to 700,Noun,Känd,,"famous, renowned, celebrated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962
Kelly List,A1,601 to 700,Noun,Kritik,,"criticism, critique, review",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963
Kelly List,A1,601 to 700,Noun,Sann,,"true, real, genuine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964
Kelly List,A1,601 to 700,Noun,Ungdom,,"youth, adolescence, teenager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965
Kelly List,A1,601 to 700,Prep,Efter,,"after, behind, following",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966
Kelly List,A1,601 to 700,Subj,Som Att,,"as, like, since",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967
Kelly List,A1,601 to 700,Verb,Att Bero,Det kan bero på många faktorer.,"depend, rely, count",It can depend on many factors.,,,,,,,,,,,,,,,,,,,,,,,beror,"depends, relies, hinges ",Det beror på vädret.,It depends on the weather.,berodde," depended, relied, hinged ",Det berodde på ett misstag.,It was due to a mistake.,berott," depended, relied, hinged",Det har berott på kylan.,It has been due to the cold.,968
