Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Rivstart B1+B2,Ordkort,Kapitel 2,en överdos,Han hamnade på sjukhus efter en överdos.,an overdose,He ended up in the hospital after an overdose.,una sobredosis,Terminó en el hospital después de una sobredosis.,مصرف بیش از حد,او پس از مصرف بیش از حد مواد مخدر در بیمارستان بستری شد.,υπερβολική δόση,Κατέληξε στο νοσοκομείο μετά από υπερβολική δόση.,передозування,Він опинився в лікарні після передозування.,передозировка,Он оказался в больнице из-за передозировки.,ओवरडोज़,ओवरडोज के कारण उन्हें अस्पताल में भर्ती होना पड़ा।,অতিরিক্ত মাত্রা,অতিরিক্ত মাত্রার পর তাকে হাসপাতালে ভর্তি হতে হয়।,një mbidozë,Ai përfundoi në spital pas një mbidoze.,aşırı doz,Aşırı dozdan dolayı hastanede kaldı.,terlebih dos,Dia akhirnya dimasukkan ke hospital selepas overdosis.,isang labis na dosis,Napunta siya sa ospital pagkatapos ng overdose.
Rivstart B1+B2,Ordkort,Kapitel 2,en privatekonomi,Det är viktigt att ha kontroll över sin privatekonomi.,"personal finances, personal economy",It's important to have control over one's personal finances.,unas finanzas personales,Es importante tener control sobre tus finanzas personales.,امور مالی شخصی,مهم است که بتوانید امور مالی شخصی خود را کنترل کنید.,προσωπικά οικονομικά,Είναι σημαντικό να έχετε τον έλεγχο των προσωπικών σας οικονομικών.,особисті фінанси,Важливо контролювати свої особисті фінанси.,личные финансы,Важно контролировать свои личные финансы.,एक व्यक्तिगत वित्त,अपने व्यक्तिगत वित्त पर नियंत्रण रखना महत्वपूर्ण है।,একটি ব্যক্তিগত অর্থায়ন,আপনার ব্যক্তিগত আর্থিক বিষয়ের উপর নিয়ন্ত্রণ থাকা গুরুত্বপূর্ণ।,një financë personale,Është e rëndësishme të keni kontroll mbi financat tuaja personale.,kişisel finans,Kişisel finanslarınız üzerinde kontrol sahibi olmanız önemlidir.,kewangan peribadi,Adalah penting untuk mengawal kewangan peribadi anda.,isang personal na pananalapi,Mahalagang magkaroon ng kontrol sa iyong personal na pananalapi.
Rivstart B1+B2,Ordkort,Kapitel 2,en skiss,Arkitekten visade en första skiss av huset.,"a sketch, a draft, an outline",The architect showed a first sketch of the house.,un boceto,El arquitecto mostró un primer boceto de la casa.,یک طرح,معمار اولین طرح خانه را نشان داد.,ένα σκίτσο,Ο αρχιτέκτονας έδειξε ένα πρώτο σκίτσο του σπιτιού.,ескіз,Архітектор показав перший ескіз будинку.,эскиз,Архитектор показал первый эскиз дома.,एक स्केच,वास्तुकार ने घर का पहला स्केच दिखाया।,একটি স্কেচ,স্থপতি বাড়ির প্রথম স্কেচ দেখালেন।,një skicë,Arkitekti tregoi një skicë të parë të shtëpisë.,bir taslak,Mimar evin ilk taslağını gösterdi.,sebuah lakaran,Arkitek menunjukkan lakaran pertama rumah.,isang sketch,Nagpakita ang arkitekto ng unang sketch ng bahay.
Rivstart B1+B2,Ordkort,Kapitel 2,en skymning,Vi tog en promenad i skymningen.,"dusk, twilight",We took a walk at dusk.,un crepúsculo,Dimos un paseo al anochecer.,گرگ و میش,غروب قدم زدیم.,ένα λυκόφως,Κάναμε μια βόλτα το σούρουπο.,сутінки,Ми прогулялися у сутінках.,сумерки,Мы прогулялись в сумерках.,एक गोधूलि,हम शाम के समय टहलने निकले।,একটি গোধূলি,আমরা সন্ধ্যাবেলা হাঁটতে বের হলাম।,një muzg,Ne bëmë një shëtitje në muzg.,alacakaranlık,Alacakaranlıkta yürüyüşe çıktık.,senja,Kami berjalan-jalan pada waktu senja.,isang takip-silim,Naglakad-lakad kami sa dapit-hapon.
Rivstart B1+B2,Ordkort,Kapitel 2,en utsikt,Från berget hade vi en fantastisk utsikt.,"a view, an outlook, a prospect","From the mountain, we had a fantastic view.",una vista,Desde la montaña teníamos una vista fantástica.,یک منظره,از بالای کوه، منظره‌ی فوق‌العاده‌ای داشتیم.,μια θέα,Από το βουνό είχαμε μια φανταστική θέα.,вид,З гори нам відкрився фантастичний краєвид.,вид,С горы открылся фантастический вид.,एक दृश्य,पहाड़ से हमें अद्भुत दृश्य दिखाई दिया।,একটি দৃশ্য,পাহাড় থেকে আমাদের অসাধারণ দৃশ্য দেখা যাচ্ছিল।,një pamje,Nga mali kishim një pamje fantastike.,bir görünüm,Dağdan muhteşem bir manzaramız vardı.,pandangan,Dari gunung kami dapat melihat pemandangan yang indah.,isang view,Mula sa bundok ay nakita namin ang kamangha-manghang tanawin.
Rivstart B1+B2,Ordkort,Kapitel 2,en vänskap,Deras vänskap är mycket stark.,a friendship,Their friendship is very strong.,una amistad,Su amistad es muy fuerte.,یک دوستی,دوستی آنها بسیار قوی است.,μια φιλία,Η φιλία τους είναι πολύ δυνατή.,дружба,Їхня дружба дуже міцна.,дружба,Их дружба очень крепка.,एक दोस्ती,उनकी दोस्ती बहुत मजबूत है।,বন্ধুত্ব,তাদের বন্ধুত্ব খুবই দৃঢ়।,një miqësi,Miqësia e tyre është shumë e fortë.,bir dostluk,Aralarındaki dostluk çok kuvvetli.,sebuah persahabatan,Persahabatan mereka sangat kuat.,isang pagkakaibigan,Napakatatag ng kanilang pagkakaibigan.
Rivstart B1+B2,Ordkort,Kapitel 2,ett inlägg,Hon skrev ett långt inlägg om sina upplevelser.,"a post (blog-social media), a contribution",She wrote a long post about her experiences.,una publicación,Ella escribió un largo post sobre sus experiencias.,یک پست,او یک پست طولانی در مورد تجربیاتش نوشت.,μια ανάρτηση,Έγραψε μια μακροσκελή ανάρτηση για τις εμπειρίες της.,публікація,Вона написала довгий пост про свій досвід.,пост,Она написала длинный пост о своих впечатлениях.,एक पोस्ट,उन्होंने अपने अनुभवों के बारे में एक लंबी पोस्ट लिखी।,একটি পোস্ট,সে তার অভিজ্ঞতা নিয়ে একটি দীর্ঘ পোস্ট লিখেছে।,një postim,Ajo shkroi një postim të gjatë rreth përvojave të saj.,bir gönderi,Yaşadıklarını uzun bir yazıda anlattı.,jawatan,Dia menulis catatan panjang tentang pengalamannya.,isang post,Sumulat siya ng mahabang post tungkol sa kanyang mga karanasan.
Rivstart B1+B2,Ordkort,Kapitel 2,ett uppdrag,Agenten fick ett hemligt uppdrag.,"an assignment, a mission, a task",The agent received a secret mission.,una misión,Al agente se le asignó una misión secreta.,یک ماموریت,به این مامور یک ماموریت مخفی داده شد.,μια αποστολή,Ο πράκτορας ανέλαβε μια μυστική αποστολή.,місія,Агенту було доручено секретне завдання.,миссия,Агенту было поручено секретное задание.,एक मिशन,एजेंट को एक गुप्त मिशन दिया गया था।,একটি মিশন,এজেন্টকে একটি গোপন মিশন দেওয়া হয়েছিল।,një mision,Agjentit iu dha një mision sekret.,bir görev,Ajana gizli bir görev verildi.,sebuah misi,Ejen itu diberi misi rahsia.,isang misyon,Ang ahente ay binigyan ng isang lihim na misyon.
Rivstart B1+B2,Ordkort,Kapitel 2,ett utseende,Han bryr sig mycket om sitt utseende.,"an appearance, (good) looks",He cares a lot about his appearance.,una aparición,Él se preocupa mucho por su apariencia.,یک ظاهر,به ظاهرش خیلی اهمیت میده.,μια εμφάνιση,Νοιάζεται πολύ για την εμφάνισή του.,поява,Він дуже дбає про свою зовнішність.,появление,Он очень заботится о своей внешности.,उपस्थिति,वह अपने रूप-रंग का बहुत ध्यान रखता है।,একটি চেহারা,সে তার চেহারার প্রতি খুব যত্নশীল।,një paraqitje,Ai kujdeset shumë për pamjen e tij.,bir görünüm,Dış görünüşüne çok önem veriyor.,sebuah penampilan,Dia sangat mengambil berat tentang penampilannya.,isang anyo,Masyado siyang nagmamalasakit sa kanyang hitsura.
Rivstart B1+B2,Ordkort,Kapitel 2,en nykterist,Han dricker inte alkohol eftersom han är nykterist.,"a teetotaler, an abstainer",He doesn't drink alcohol because he is a teetotaler.,un abstemio,Él no bebe alcohol porque es abstemio.,یک طرفدار منع مصرف مشروبات الکلی,او الکل نمی‌نوشد چون طرفدار پرهیز از الکل است.,ένας που δεν πίνει καθόλου,Δεν πίνει αλκοόλ επειδή δεν πίνει καθόλου.,непитущий,"Він не вживає алкоголь, бо не п'є взагалі.",трезвенник,"Он не употребляет алкоголь, потому что он трезвенник.",शराब न पीने वाला,वह शराब नहीं पीता क्योंकि वह शराब नहीं पीता।,একজন মদ্যপায়ী,সে মদ্যপান করে না কারণ সে একজন মদ্যপ।,një që nuk pi alkool,Ai nuk pi alkool sepse nuk pi fare alkool.,bir içki içmeyen,Alkol kullanmıyor çünkü hiç içmiyor.,seorang yang teetotaler,Dia tidak minum alkohol kerana dia seorang yang teetotaler.,isang teetotaler,Hindi siya umiinom ng alak dahil teetotaler siya.
Rivstart B1+B2,Ordkort,Kapitel 2,äga,De äger ett stort hus på landet.,"to own, to possess",They own a large house in the countryside.,propio,Son dueños de una casa grande en el campo.,مال خود,آنها صاحب یک خانه بزرگ در روستا هستند.,ίδιος,Έχουν ένα μεγάλο σπίτι στην εξοχή.,власний,Вони володіють великим будинком за містом.,собственный,У них большой дом за городом.,अपना,उनके पास देश में एक बड़ा घर है।,নিজস্ব,গ্রামে তাদের একটি বড় বাড়ি আছে।,vetjak,Ata zotërojnë një shtëpi të madhe në fshat.,sahip olmak,Kırsalda büyük bir evleri var.,sendiri,Mereka memiliki sebuah rumah besar di negara ini.,sariling,May-ari sila ng malaking bahay sa bansa.
Rivstart B1+B2,Ordkort,Kapitel 2,akta sig,Akta dig för den varma pannan!,"to watch out, to beware (of), to be careful",Watch out for the hot pan!,tener cuidado,¡Cuidado con la sartén caliente!,مراقب باش,مراقب ماهیتابه داغ باشید!,προσέχω,Προσοχή στο καυτό τηγάνι!,будьте обережні,"Обережно, гаряча сковорода!",остерегаться,"Осторожно, горячая сковорода!",खबरदार,गर्म तवे से सावधान!,সাবধান,গরম তাওয়া থেকে সাবধান!,kini kujdes,Kujdes nga tigani i nxehtë!,dikkatli olun,Sıcak tavaya dikkat!,awas,Berhati-hati dengan kuali panas!,ingat ka,Mag-ingat sa mainit na kawali!
Rivstart B1+B2,Ordkort,Kapitel 2,ångra sig,Jag ångrar mig att jag inte studerade mer.,"to regret, to repent, to be sorry",I regret not studying more.,arrepentirse,Lamento no haber estudiado más.,توبه,پشیمونم که چرا بیشتر درس نخوندم.,μετανοώ,Μετανιώνω που δεν διάβασα περισσότερο.,покаятися,"Шкодую, що не навчався більше.",раскаиваться,"Я жалею, что не учился больше.",पछताना,मुझे अधिक अध्ययन न करने का अफसोस है।,অনুতপ্ত হও,আর পড়াশোনা না করার জন্য আমি দুঃখিত।,pendohem,Më vjen keq që nuk kam studiuar më shumë.,tövbe et,Daha fazla çalışmadığıma pişmanım.,bertaubat,Saya menyesal tidak belajar lebih banyak.,magsisi,Pinagsisisihan kong hindi ako nag-aral.
Rivstart B1+B2,Ordkort,Kapitel 2,anmäla sig,Glöm inte att anmäla dig till kursen.,"to sign up, to register, to enroll",Don't forget to sign up for the course.,inscribirse,No olvides inscribirte al curso.,ثبت نام کنید,ثبت نام در دوره را فراموش نکنید.,εγγραφή,Μην ξεχάσετε να εγγραφείτε στο μάθημα.,зареєструватися,Не забудьте зареєструватися на курс.,зарегистрироваться,Не забудьте зарегистрироваться на курс.,साइन अप करें,पाठ्यक्रम के लिए पंजीकरण करना न भूलें।,সাইন আপ করুন,কোর্সের জন্য নিবন্ধন করতে ভুলবেন না।,regjistrohu,Mos harroni të regjistroheni për kursin.,üye olmak,Kursa kayıt yaptırmayı unutmayın.,mendaftar,Jangan lupa daftar kursus.,mag-sign up,Huwag kalimutang magrehistro para sa kurso.
Rivstart B1+B2,Ordkort,Kapitel 2,beundra,Jag beundrar hennes förmåga att hålla tal.,"to admire, to look up to",I admire her ability to give speeches.,admirar,Admiro su capacidad para dar discursos.,تحسین کردن,من توانایی او در سخنرانی را تحسین می‌کنم.,θαυμάζω,Θαυμάζω την ικανότητά της να εκφωνεί λόγους.,захоплюватися,Я захоплююся її вмінням виголошувати промови.,восхищаться,Я восхищаюсь ее умением произносить речи.,प्रशंसा करना,मैं उनके भाषण देने की क्षमता की प्रशंसा करता हूं।,প্রশংসা করা,আমি তার বক্তৃতা দেওয়ার ক্ষমতার প্রশংসা করি।,admiroj,E admiroj aftësinë e saj për të mbajtur fjalime.,beğenmek,Konuşma yeteneğine hayranım.,mengagumi,Saya mengagumi kebolehannya berpidato.,humanga,Hinahangaan ko ang kanyang kakayahang magbigay ng mga talumpati.
Rivstart B1+B2,Ordkort,Kapitel 2,bli tvungen,Han blev tvungen att arbeta över sent.,"to be forced (to), to have to, to be obliged",He was forced to work overtime late.,ser forzado,Se vio obligado a trabajar hasta tarde.,مجبور شدن,او مجبور بود تا دیروقت کار کند.,αναγκάζομαι,Αναγκάστηκε να εργάζεται μέχρι αργά.,бути змушеним,Його змусили працювати допізна.,быть вынужденным,Его заставляли работать допоздна.,मजबूर होना,उसे देर तक काम करने के लिए मजबूर किया गया।,বাধ্য হওয়া,তাকে দেরি করে কাজ করতে বাধ্য করা হয়েছিল।,të detyrohem,Ai u detyrua të punonte deri vonë.,zorlanmak,Geç saatlere kadar çalışmak zorunda kaldı.,kena paksa,Dia terpaksa bekerja lewat.,mapipilitan,Napilitan siyang magtrabaho nang huli.
Rivstart B1+B2,Ordkort,Kapitel 2,bränna,Solen brände min hud igår.,"to burn, to scorch, to sting",The sun burned my skin yesterday.,quemar,El sol me quemó la piel ayer.,سوزاندن,آفتاب دیروز پوستم را سوزاند.,έγκαυμα,Ο ήλιος μου έκαψε το δέρμα χθες.,опік,Вчора сонце обпекло мою шкіру.,гореть,Вчера солнце обожгло мою кожу.,जलाना,कल सूरज ने मेरी त्वचा जला दी।,পোড়া,গতকাল রোদে আমার ত্বক পুড়ে গেছে।,djeg,Dielli më dogji lëkurën dje.,yakmak,Dün güneş tenimi yaktı.,terbakar,Matahari membakar kulit saya semalam.,paso,Nasunog ang balat ko kahapon dahil sa sikat ng araw.
Rivstart B1+B2,Ordkort,Kapitel 2,bry sig om,Han bryr sig om miljön och sopsorterar allt.,"to care about, to be bothered (by)",He cares about the environment and sorts all his waste.,preocuparse por,Se preocupa por el medio ambiente y lo soluciona todo.,اهمیت دادن به,او به محیط زیست اهمیت می‌دهد و همه چیز را مرتب می‌کند.,να νοιάζομαι για,Νοιάζεται για το περιβάλλον και τα φροντίζει όλα.,піклуватися про,Він піклується про довкілля та все вирішує.,заботиться о,Он заботится об окружающей среде и все упорядочивает.,परवा करना,वह पर्यावरण की परवाह करता है और हर चीज़ को व्यवस्थित रखता है।,যত্ন করা,সে পরিবেশের প্রতি যত্নশীল এবং সবকিছু ঠিক করে ফেলে।,të kujdesesh për,Ai kujdeset për mjedisin dhe i rregullon të gjitha.,önemsemek,Çevreye duyarlıdır ve her şeyi yoluna koyar.,untuk mengambil berat tentang,Dia mengambil berat tentang alam sekitar dan menyusun segala-galanya.,para alalahanin,Siya ay nagmamalasakit sa kapaligiran at inaayos ang lahat.
Rivstart B1+B2,Ordkort,Kapitel 2,dö,Hennes gamla katt dog fridfullt i sömnen.,"to die, to pass away",Her old cat died peacefully in its sleep.,morir,Su viejo gato murió pacíficamente mientras dormía.,مردن,گربه پیرش در خواب و با آرامش مرد.,καλούπι,Η γριά γάτα της πέθανε ειρηνικά στον ύπνο της.,померти,Її стара кішка мирно померла уві сні.,умереть,Ее старая кошка мирно умерла во сне.,मरना,उसकी बूढ़ी बिल्ली नींद में शांतिपूर्वक मर गई।,মারা যাও,তার বৃদ্ধ বিড়ালটি ঘুমের মধ্যেই শান্তিতে মারা গেল।,vdes,Macja e saj e vjetër vdiq e qetë në gjumë.,ölmek,Yaşlı kedisi uykusunda huzur içinde öldü.,mati,Kucing tuanya mati dengan tenang dalam tidurnya.,mamatay,Ang kanyang matandang pusa ay namatay nang payapa sa kanyang pagtulog.
Rivstart B1+B2,Ordkort,Kapitel 2,döda,Man får inte döda fridlysta djur.,"to kill, to slay",You must not kill protected animals.,matar,No está permitido matar animales protegidos.,کشتن,شما مجاز به کشتن حیوانات حفاظت‌شده نیستید.,σκοτώνω,Δεν επιτρέπεται να σκοτώνετε προστατευόμενα ζώα.,вбити,"Не можна вбивати тварин, що знаходяться під охороною.",убийство,"Убийство животных, находящихся под охраной государства, запрещено.",मारना,आपको संरक्षित जानवरों को मारने की अनुमति नहीं है।,হত্যা করা,আপনার সুরক্ষিত প্রাণীদের হত্যা করার অনুমতি নেই।,vras,Nuk lejoheni të vrisni kafshë të mbrojtura.,öldürmek,Korunan hayvanları öldürmeniz yasaktır.,membunuh,Anda tidak dibenarkan membunuh haiwan yang dilindungi.,pumatay,Hindi ka pinapayagang pumatay ng mga protektadong hayop.
Rivstart B1+B2,Ordkort,Kapitel 2,få plats,Vi får inte plats med en soffa till i vardagsrummet.,"to fit, to have room",We don't have room for another sofa in the living room.,conseguir un lugar,No cabe otro sofá en la sala.,جایی بدست بیاور,ما نمی‌توانیم یک مبل دیگر در اتاق نشیمن جا بدهیم.,βρες μια θέση,Δεν χωράει άλλος καναπές στο σαλόνι.,отримати місце,Ми не можемо помістити ще один диван у вітальні.,получить место,Мы не можем поставить еще один диван в гостиной.,जगह पाओ,हम लिविंग रूम में एक और सोफा नहीं रख सकते।,জায়গা নাও,আমরা বসার ঘরে অন্য সোফা রাখতে পারব না।,gjej një vend,Nuk mund të vendosim një divan tjetër në dhomën e ndenjes.,bir yer edinmek,Oturma odasına bir kanepe daha sığdıramıyoruz.,mendapat tempat,Kami tidak boleh memuatkan sofa lain di ruang tamu.,kumuha ng lugar,Hindi kami magkasya sa ibang sofa sa sala.
Rivstart B1+B2,Ordkort,Kapitel 2,förändra,Att flytta till ett nytt land kommer att förändra ditt liv.,"to change, to alter, to modify",Moving to a new country will change your life.,cambiar,Mudarse a un nuevo país cambiará tu vida.,تغییر,مهاجرت به یک کشور جدید، زندگی شما را تغییر خواهد داد.,αλλαγή,Η μετακόμιση σε μια νέα χώρα θα αλλάξει τη ζωή σας.,зміна,Переїзд до нової країни змінить ваше життя.,изменять,Переезд в новую страну изменит вашу жизнь.,परिवर्तन,किसी नए देश में जाने से आपका जीवन बदल जाएगा।,পরিবর্তন,নতুন দেশে চলে গেলে আপনার জীবন বদলে যাবে।,ndryshim,Të zhvendosesh në një vend të ri do të ndryshojë jetën tënde.,değiştirmek,Yeni bir ülkeye taşınmak hayatınızı değiştirecek.,berubah,Berpindah ke negara baru akan mengubah hidup anda.,pagbabago,Ang paglipat sa isang bagong bansa ay magbabago sa iyong buhay.
Rivstart B1+B2,Ordkort,Kapitel 2,förbereda sig,Hon måste förbereda sig noga inför sin presentation.,"to prepare (oneself), to get ready",She has to prepare thoroughly for her presentation.,preparar,Ella debe prepararse cuidadosamente para su presentación.,آماده سازی,او باید با دقت برای ارائه خود آماده شود.,προετοιμάζω,Πρέπει να προετοιμαστεί προσεκτικά για την παρουσίασή της.,підготувати,Їй слід ретельно підготуватися до своєї презентації.,подготовить,Она должна тщательно подготовиться к своему выступлению.,तैयार करना,उसे अपनी प्रस्तुति के लिए सावधानीपूर्वक तैयारी करनी होगी।,প্রস্তুত করা,তাকে তার উপস্থাপনার জন্য সাবধানে প্রস্তুতি নিতে হবে।,përgatit,Ajo duhet të përgatitet me kujdes për prezantimin e saj.,hazırlanmak,Sunumuna dikkatlice hazırlanmalı.,sediakan,Dia mesti bersedia dengan teliti untuk pembentangannya.,maghanda,Kailangan niyang maghanda nang mabuti para sa kanyang pagtatanghal.
Rivstart B1+B2,Ordkort,Kapitel 2,förlora,De var rädda att förlora matchen.,"to lose, to forfeit",They were afraid to lose the game.,perder,Tenían miedo de perder el partido.,از دست دادن,آنها از باختن بازی می‌ترسیدند.,χάνω,Φοβόντουσαν μήπως χάσουν το παιχνίδι.,програти,Вони боялися програти гру.,терять,Они боялись проиграть.,खोना,उन्हें खेल हारने का डर था।,হারানো,তারা খেলা হারার ভয়ে ভীত ছিল।,humbas,Ata kishin frikë se mos e humbnin ndeshjen.,kaybetmek,Maçı kaybetmekten korkuyorlardı.,kalah,Mereka takut kalah dalam permainan.,matalo,Takot silang matalo sa laro.
Rivstart B1+B2,Ordkort,Kapitel 2,göra bort sig,Han gjorde bort sig när han glömde chefens namn.,"to embarrass oneself, to make a fool of oneself",He made a fool of himself when he forgot the boss's name.,escaparse,Cometió un error cuando olvidó el nombre del jefe.,دور شدن,او اشتباه کرد وقتی اسم رئیس را فراموش کرد.,να ξεφύγω,Έκανε λάθος όταν ξέχασε το όνομα του αφεντικού.,втекти,"Він помилився, коли забув ім'я начальника.",чтобы уйти,"Он совершил ошибку, забыв имя начальника.",दूर पाने के लिए,उसने गलती तब की जब वह बॉस का नाम भूल गया।,পালিয়ে যেতে,সে ভুল করেছিল যখন সে বসের নাম ভুলে গিয়েছিল।,për t'u larguar,Ai bëri një gabim kur harroi emrin e shefit.,uzaklaşmak,Patronun adını unuttuğu için hata yaptı.,untuk melarikan diri,Dia tersilap langkah apabila terlupa nama bos.,para makalayo,Nagkamali siya nang makalimutan niya ang pangalan ng amo.
Rivstart B1+B2,Ordkort,Kapitel 2,gråta,Den sorgliga filmen fick henne att gråta.,"to cry, to weep",The sad movie made her cry.,llorar,La triste película la hizo llorar.,گریه کردن,فیلم غم انگیز او را به گریه انداخت.,κραυγή,Η θλιβερή ταινία την έκανε να κλάψει.,плакати,Сумний фільм змусив її плакати.,плакать,Этот грустный фильм заставил ее плакать.,चिल्लाना,दुःखद फिल्म ने उसे रुला दिया।,কান্না,দুঃখজনক সিনেমাটি তাকে কাঁদিয়েছিল।,qaj,Filmi i trishtueshëm e bëri të qante.,ağlamak,Hüzünlü film onu ​​ağlattı.,menangis,Filem sedih itu membuatkan dia menangis.,umiyak,Napaiyak siya ng malungkot na pelikula.
Rivstart B1+B2,Ordkort,Kapitel 2,ha råd,Jag har inte råd att köpa en ny bil just nu.,to afford,I can't afford to buy a new car right now.,permitirse,No puedo permitirme comprar un coche nuevo ahora mismo.,از عهده برآمدن,الان توانایی خرید ماشین نو رو ندارم.,να αντέξω οικονομικά,Δεν έχω την οικονομική δυνατότητα να αγοράσω καινούργιο αυτοκίνητο αυτή τη στιγμή.,дозволити собі,Я не можу дозволити собі купити нову машину зараз.,позволить себе,Сейчас я не могу позволить себе купить новую машину.,बर्दाश्त करना,मैं अभी नई कार खरीदने में सक्षम नहीं हूं।,সামর্থ্য,আমার এখন নতুন গাড়ি কেনার সামর্থ্য নেই।,për të përballuar,Nuk kam mundësi të blej një makinë të re tani.,karşılayabilmek,Şu anda yeni bir araba almaya gücüm yetmiyor.,untuk mampu,Saya tidak mampu untuk membeli kereta baru sekarang.,upang kayang bayaran,Hindi ko kayang bumili ng bagong sasakyan ngayon.
Rivstart B1+B2,Ordkort,Kapitel 2,höra av sig,Hör av dig när du kommer fram!,"to get in touch, to contact, to reach out",Get in touch when you arrive!,Ponte en contacto con nosotros,¡Avísame cuando llegues!,تماس بگیرید,وقتی رسیدی بهم خبر بده!,επικοινωνήστε,Ενημερώστε με όταν φτάσετε!,зв'язатися,"Дай мені знати, коли приїдеш!",свяжитесь с нами,"Дайте мне знать, когда приедете!",संपर्क में रहो,जब आप आएँ तो मुझे बताएँ!,যোগাযোগ করুন,তুমি এলে আমাকে জানাও!,na kontaktoni,Më lajmëro kur të arrish!,iletişime geçin,Geldiğinde bana haber ver!,berhubung,Beritahu saya apabila anda tiba!,makipag-ugnayan,Ipaalam sa akin kapag dumating ka!
Rivstart B1+B2,Ordkort,Kapitel 2,lova,Han lovade att komma hem i tid till middagen.,"to promise, to guarantee",He promised to come home in time for dinner.,promesa,Prometió llegar a casa a tiempo para la cena.,وعده,قول داد که سر وقت برای شام به خانه برسد.,υπόσχεση,Υποσχέθηκε να είναι σπίτι εγκαίρως για το δείπνο.,обіцянка,Він пообіцяв бути вдома вчасно до вечері.,обещать,Он обещал вернуться домой к ужину.,वादा,उसने भोजन के समय तक घर आने का वादा किया।,প্রতিশ্রুতি,সে রাতের খাবারের জন্য সময়মতো বাড়িতে আসার প্রতিশ্রুতি দিয়েছিল।,premtim,Ai premtoi të ishte në shtëpi në kohë për darkë.,söz,Akşam yemeğine yetişeceğine söz verdi.,janji,Dia berjanji akan pulang tepat waktu untuk makan malam.,pangako,Nangako siyang uuwi sa oras ng hapunan.
Rivstart B1+B2,Ordkort,Kapitel 2,raka sig,Han måste raka sig varje morgon.,to shave (oneself),He has to shave every morning.,afeitar,Tiene que afeitarse todas las mañanas.,تراشیدن,او باید هر روز صبح ریشش را بتراشد.,ξύρισμα,Πρέπει να ξυρίζεται κάθε πρωί.,голитися,Йому доводиться голитися щоранку.,бритье,Ему приходится бриться каждое утро.,दाढ़ी,उसे हर सुबह दाढ़ी बनानी पड़ती है।,শেভ করা,তাকে প্রতিদিন সকালে দাড়ি কামাতে হয়।,rruaj,Ai duhet të rruhet çdo mëngjes.,tıraş olmak,Her sabah tıraş olması gerekiyor.,bercukur,Dia perlu bercukur setiap pagi.,ahit,Kailangan niyang mag-ahit tuwing umaga.
Rivstart B1+B2,Ordkort,Kapitel 2,räknas,Det är tanken som räknas.,"to count, to be considered",It's the thought that counts.,cuenta,Es la intención lo que cuenta.,می شمارد,این فکر است که اهمیت دارد.,μετράει,Η σκέψη είναι αυτή που μετράει.,підрахунки,Важлива саме думка.,считает,Главное — это мысль.,गिनता,यह विचार मायने रखता है।,গণনা করে,চিন্তাটাই গুরুত্বপূর্ণ।,numëron,Është mendimi që ka rëndësi.,sayımlar,Önemli olan düşüncedir.,dikira,Pemikiran itulah yang penting.,binibilang,Ang pag-iisip ang mahalaga.
Rivstart B1+B2,Ordkort,Kapitel 2,skärpa sig,"""Nu får du skärpa dig!"" sa läraren.","to pull oneself together, to ""shape up"", to focus",Now you need to pull yourself together! said the teacher.,afilarse,-¡Ahora tienes que apretar más! -dijo el profesor.,خود را تیز کردن,معلم گفت: «حالا باید محکم‌تر بایستی!»,να ακονίζεις τον εαυτό σου,«Τώρα πρέπει να σφίξεις!» είπε ο δάσκαλος.,загострювати себе,«А тепер тобі треба напружитися!» — сказав учитель.,оттачивать себя,«Теперь тебе придется подтянуться!» — сказал учитель.,खुद को तेज करना,"""अब तुम्हें और सख्त होना होगा!"" शिक्षक ने कहा।",নিজেকে শাণিত করা,"""এখন তোমাকে শক্ত করতে হবে!"" শিক্ষক বললেন।",për të mprehur veten,"""Tani duhet të shtrëngohesh!"" tha mësuesi.",kendini keskinleştirmek,"""Şimdi daha sıkı durmalısın!"" dedi öğretmen.",untuk mengasah diri,"""Sekarang anda perlu mengetatkan!"" kata cikgu.",para patalasin ang sarili,"""Ngayon kailangan mong higpitan!"" sabi ng guro."
Rivstart B1+B2,Ordkort,Kapitel 2,skilja sig,De bestämde sig för att skilja sig efter tio år.,"to get divorced, to differ",They decided to get divorced after ten years.,diferir de,Decidieron divorciarse después de diez años.,متفاوت,آنها پس از ده سال تصمیم به طلاق گرفتند.,διαφέρω,Αποφασισαν να χωρίσουν μετά από δέκα χρόνια.,відрізнятися,Вони вирішили розлучитися через десять років.,отличаются,Через десять лет они решили развестись.,अलग होना,उन्होंने दस साल बाद तलाक लेने का फैसला किया।,ভিন্ন হওয়া,দশ বছর পর তারা বিবাহবিচ্ছেদের সিদ্ধান্ত নেয়।,ndryshojnë,Ata vendosën të divorcoheshin pas dhjetë vjetësh.,farklılık göstermek,On yıl sonra boşanmaya karar verdiler.,berbeza,Mereka memutuskan untuk bercerai selepas sepuluh tahun.,magkaiba,Nagpasya silang maghiwalay pagkatapos ng sampung taon.
