Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Torbjörn,Klassord,17th Nov,spionera,Han älskar att spionera på sina grannar,spy / watch / observe,He loves to spy on his neighbors,espiar / fisgar / vigilar,Le encanta espiar a sus vecinos,جاسوسی کردن / خبرچینی کردن,او عاشق جاسوسی کردن از همسایگانش است,κατασκοπεύω / παρακολουθώ,Αγαπά να κατασκοπεύει τους γείτονές του,шпигувати / розвідувати / стежити,Він любить шпигувати за своїми сусідами.,шпионить / разведывать,Он любит шпионить за своими соседями,जासूस/भेदिया,वह अपने पड़ोसियों की जासूसी करना पसंद करता है।,spion / merisik,তিনি তার প্রতিবেশীদের উপর গুপ্তচরবৃত্তি করতে ভালোবাসেন,spiunoj / vëzhgoj / hetoj,Atij i pëlqen të spiunojë fqinjët e tij,spion / perisik / merisik,Komşularını gözetlemeyi seviyor.,mengintip / mengendap / mengawasi,Dia suka mengintip jirannya,manman / tiktik,Mahilig siyang manmanan ang kaniyang mga kapitbahay.
Torbjörn,Klassord,17th Nov,smycken,Jag gillar att bära smycken,jewellery / jewelry / jewel,I like to wear jewelry,joyas / alhajas / bisutería,Me gusta llevar joyas,زیورآلات / جواهرات / زینت,من دوست دارم جواهرات بپوشم,κοσμήματα / κόσμημα,Μου αρέσει να φοράω κοσμήματα,ювелірні вироби / jewellery / jewelry,Я люблю носити прикраси,украшения / ювелирные изделия,Мне нравится носить украшения,गहने / आभूषण,मुझे गहने पहनना पसंद है,জুয়েলারি / গহনা / অলঙ্কার,আমি গয়না পরতে পছন্দ করি,bizhuteri / stoli,Më pëlqen të mbaj bizhuteri,mücevher / takı,Takı takmayı severim,perhiasan / barang kemas,Saya suka memakai barang kemas.,alahas / hiyas / relikya,Gusto kong magsuot ng alahas.
Torbjörn,Klassord,18th Nov,advokat,Min advokat vann målet igår,lawyer / advocate / barrister,My lawyer won the case yesterday,abogado / el abogado / el defensor,Mi abogado ganó el caso ayer,وکیل / lawyer / attorney,وکیل من دیروز در پرونده پیروز شد,δικηγόρος / συνήγορος,Ο δικηγόρος μου κέρδισε την υπόθεση χθες.,адвокат; юрист / правник,Мій адвокат виграв справу вчора,адвокат защитник / юрист,Мой адвокат выиграл дело вчера,वकील / अधिवक्ता / बैरिस्टर,कल मेरे वकील ने केस जीत लिया।,উকিল / অধিবক্তা,গতকাল আমার আইনজীবী মামলাটি জিতেছেন।,avokat (jurist / njeri i ligjit),Avokati im e fitoi çështjen dje,avukat / hukukçu,Avukatım davayı dün kazandı,peguam bela / advokat / peguam,Peguam saya memenangi kes itu semalam,abogado / manananggol,Nanalo ang aking abogado sa kaso kahapon
Torbjörn,Klassord,18th Nov,hovrätt,Målet överklagades till hovrätt,court of appeal / appeals court,The verdict was appealed to the court of appeal,Tribunal de Apelación / audiencia / corte de apelación,El caso fue apelado ante el tribunal de apelación,دادگاه تجدید نظر / استیناف,حکم به دادگاه تجدید نظر تجدید نظر شد,εφετείο / ανώτερο δικαστήριο,Η υπόθεση ασκήθηκε έφεση στο Εφετείο,апеляційний суд; hovrätten / domstol,Справу було оскаржено до апеляційного суду.,апелляционный суд / областной суд,Дело было обжаловано в апелляционный суд,अपील अदालत / सर्किट कोर्ट ऑफ अपील,मामले की अपील कोर्ट ऑफ अपील में की गई थी।,আপিল আদালত / উচ্চ আদালত,মামলাটি কোর্ট অফ আপিলে আপিল করা হয়েছিল,Gjykata e apelit / Apeli,Çështja u apelua në gjykatën e apelit,istinaf mahkemesi / temyiz mahkemesi,Dava istinaf mahkemesine temyiz edildi,Mahkamah rayuan / mahkamah tinggi / pengadilan tinggi,Rayuan itu dikemukakan kepada mahkamah rayuan,hukuman / korte,Inapela ang kaso sa Court of Appeals.
Torbjörn,Klassord,18th Nov,högsta domstolen,Högsta domstolen meddelade sin dom idag,Supreme Court / highest court of law / superior court,The Supreme Court delivered its judgment today,la corte suprema / tribunal supremo,El Tribunal Supremo dictó hoy su sentencia,دیوان عالی کشور / دادگاه عالی,دیوان عالی امروز حکم خود را صادر کرد,Ανώτατο Δικαστήριο / Ακυρωτικό Δικαστήριο,Το Ανώτατο Δικαστήριο ανακοίνωσε την απόφασή του σήμερα.,Верховний суд / найвища судова інстанція,Верховний суд оголосив своє рішення сьогодні.,верховный суд / высшая инстанция,Верховный суд вынес свой приговор сегодня,सर्वोच्च न्यायालय / उच्चतम न्यायालय,आज सुप्रीम कोर्ट ने अपना फैसला सुनाया,সুপ্রিম কোর্ট / শীর্ষ আদালত,সুপ্রিম কোর্ট আজ তার রায় দিয়েছে,gjykata e lartë / gjyqsori më i lartë,Gjykata Supreme njoftoi vendimin e saj sot,yargıtay / en üst mahkeme,Yargıtay kararını bugün açıkladı,Mahkamah Agung / Mahkamah Persekutuan,Mahkamah Agung menyampaikan keputusannya hari ini,korte suprema / kataas-taasang hukuman,Ang Korte Suprema ay nagbigay ng desisyon nito ngayon.
Torbjörn,Klassord,18th Nov,en dom,Han fick en dom igår.,sentence / judgment / conviction,He got a sentence yesterday.,un fallo / una sentencia / un veredicto,Ayer recibió una sentencia.,رای / حکم,او دیروز حکم دریافت کرد.,κρίση / απόφαση,Έλαβε μια ποινή χθες.,вирок / присуд / рішення,Він вчора отримав вирок.,приговор / суждение,Он получил приговор вчера.,फ़ैसला / निर्णय,कल उसे सज़ा सुनाई गई।,রায় / বিচার / সিদ্ধান্ত,তিনি গতকাল একটি রায় পেয়েছেন।,një vendim / një gjykim / një dënim,Ai mori një dënim dje.,hüküm / karar,Dün bir karar aldı.,penghakiman / hukuman,Dia menerima penghakiman semalam.,hatol / pasya,Nakakuha siya ng hatol kahapon.
Torbjörn,Klassord,18th Nov,dom,De såg dom igår,sentence / judgment / verdict,They saw them yesterday,juicio sentencia / dictamen,Ellos los vieron ayer,آنها / ایشان / آنان,آنها دیروز آنها را دیدند,ετυμηγορία / απόφαση,Τους είδαν χθες,вирок / присуд / судження,Вони бачили їх вчора,приговор / судебное решение,Они видели их вчера,फैसला / निर्णय,उन्होंने उन्हें कल देखा।,তারা / them / people,তারা গতকাল তাদের দেখেছিল,dom,Ata i panë dje,onlar / kendileri,Dün onları gördüler,mereka / mereka itu,Mereka melihat mereka semalam,Hatol / Paghatol,Nakita nila sila kahapon
Torbjörn,Klassord,18th Nov,hinna med,Jag måste hinna med allting idag,keep up / manage,I have to get everything done today,alcanzar / seguir el paso / tener tiempo,Tengo que ponerme al día con todo hoy.,رسیدن / فرصت داشتن,من باید امروز به همه چیز برسم,προλαβαίνω / συμβαδίζω,Πρέπει να προλάβω να κάνω τα πάντα σήμερα.,встигнути / не відставати,Я мушу встигнути все сьогодні.,успевать / успеть,Я должен успеть все сегодня.,पहुंचना / कर पाना,मुझे आज सब कुछ करना है।,সময় করে উঠা / manage / cope,আজ আমার সব কাজ শেষ করতে হবে।,arrij / mbaj ritmin,Më duhet të bëj gjithçka sot,yetişmek / ayak uydurmak,Bugün her şeye yetişmek zorundayım,sempat / ada masa / dapat masa,Saya mesti menyelesaikan segala-galanya hari ini,Makasabay / Makaanabot,Kailangan kong gawin ang lahat ngayon
Torbjörn,Klassord,18th Nov,dinosaurier,Dinosaurier levde för miljontals år sedan,dinosaur / relic / fossil,Dinosaurs lived millions of years ago,dinosaurio / carcamal / carca,Los dinosaurios vivieron hace millones de años,دایناسور,دایناسورها میلیون‌ها سال پیش زندگی می‌کردند,δεινόσαυρος / terrible lizard,Οι δεινόσαυροι ζούσαν πριν από εκατομμύρια χρόνια,динозавр / dinosaurus / kjempeøgle,Динозаври жили мільйони років тому,динозавр / ящер,Динозавры жили миллионы лет назад,डायनासोर / रूढ़िवादी व्यक्ति,डायनासोर लाखों साल पहले जीवित थे।,প্রাগৈতিহাসিক অতিকায় সরীসৃপ,ডাইনোসররা লক্ষ লক্ষ বছর আগে বাস করত,dinozaur / zvarranik i lashtë,Dinozaurët jetuan miliona vjet më parë,dinazor / kertenkele,Dinozorlar milyonlarca yıl önce yaşadı,dinosaur / fossil / relic,Dinosauria hidup berjuta-juta tahun dahulu.,dinosauro / butiki / reptilya,Nabuhay ang mga dinosauro milyun-milyong taon na ang nakalipas
Torbjörn,Klassord,18th Nov,häktad,Mannen blev häktad igår.,detained / remanded / detainee,The man was arrested yesterday.,detenido / arrestado / preso,El hombre fue detenido ayer.,بازداشت شده / توقیف شده,مرد دیروز بازداشت شد.,κρατούμενος / φυλακισμένος,Ο άνδρας συνελήφθη χθες.,затриманий / арештований,Чоловіка заарештували вчора.,арестованный / задержанный,Мужчина был арестован вчера.,हिरासत में लिया गया / बंदी,कल आदमी को हिरासत में लिया गया था।,গ্রেপ্তার / আটক / হেফাজতে,গতকাল লোকটিকে গ্রেপ্তার করা হয়েছিল।,i paraburgosur / arrestuar / ndaluar,Njeriu u arrestua dje.,tutuklu / gözaltına alınmış,Adam dün gözaltına alındı.,ditahan / detainee / remanded,Lelaki itu ditahan semalam.,arestado / nakakulong,Inaresto ang lalaki kahapon.
Torbjörn,Klassord,18th Nov,anhållen,Mannen blev anhållen av polisen igår.,arrested / apprehended / detained,The man was arrested by the police yesterday.,detenido / arrestado / preso,El hombre fue detenido por la policía ayer.,بازداشت شده / دستگیر شده,مرد دیروز توسط پلیس بازداشت شد.,κρατούμενος / συλληφθείς / δεσμευμένος,Ο άνδρας συνελήφθη από την αστυνομία χθες.,затриманий / арештований / ув'язнений,Чоловіка вчора затримала поліція.,арестованный / задержанный,Мужчину вчера арестовала полиция.,गिरफ्तार / निरुद्ध / पकड़ा हुआ,कल पुलिस ने आदमी को गिरफ्तार कर लिया।,আটক / গ্রেফতারকৃত / ধৃত,গতকাল পুলিশ লোকটিকে গ্রেপ্তার করেছে।,arrestuar / i ndaluar,Burri u ndalua nga policia dje.,gözaltına alınmış / tutuklanmış,Adam dün polis tarafından tutuklandı.,ditahan / ditangkap / dicekup,Lelaki itu ditahan oleh polis semalam.,arestado / nakakulong,Ang lalaki ay inaresto ng pulis kahapon.
Torbjörn,Klassord,18th Nov,en tavla,Jag köpte en tavla igår,a painting / a picture / a board,I bought a painting yesterday,un cuadro; una pintura / un lienzo,Compré un cuadro ayer.,یک نقاشی / یک تصویر,من دیروز یک نقاشی خریدم,πίνακας / εικόνα / σκίτσο,Αγόρασα έναν πίνακα χθες.,картина / малюнок / зображення,Я купив картину вчора.,картина рисунок / полотно,Я купил(а) картину вчера,पेंटिंग / तस्वीर,मैंने कल एक पेंटिंग खरीदी।,একটি চিত্র / একটি ছবি / একটি ব্ল্যাকবোর্ড ছবি / চিত্র,আমি গতকাল একটি ছবি কিনেছিলাম,një pikturë / një vepër arti,Unë bleva një pikturë dje,tablo / resim / levha,Dün bir tablo satın aldım,Lukisan / gambar / papan hitam,Saya membeli sebuah lukisan semalam,pintura / dibuho / larawan,Bumili ako ng painting kahapon
Torbjörn,Klassord,18th Nov,godare,Denna kaka smakar godare än den andra,better / tastier,This cake tastes better than the other one,más rico / más sabroso,Esta torta sabe mejor que la otra.,بهتر / خوشمزه تر,این کیک خوشمزه تر از آن یکی است,καλύτερος / νοστιμότερος,Αυτό το κέικ έχει καλύτερη γεύση από το άλλο.,кращий / смачніший,Цей торт смакує краще / ніж той інший.,вкуснее / приятнее,Этот торт вкуснее того другого.,अधिक स्वादिष्ट / बेहतर,यह केक दूसरे से स्वादिष्ट लगता है।,আরও সুস্বাদু / সুস্বাদু / মজাদার,এই কেকটার স্বাদ অন্যটার চেয়ে ভালো,më mirë / më i shijshëm,Kjo ëmbëlsirë ka shije më të mirë se tjetra,daha iyi / daha lezzetli,Bu kek diğerinden daha lezzetli.,lebih baik / lebih sedap,Kek ini rasanya lebih sedap daripada yang satu lagi.,mas masarap / lalong masarap / higit na masarap,Mas masarap ang lasa ng keyk na ito kaysa sa isa.
Torbjörn,Klassord,18th Nov,åtal,Polisen har beslutat om åtal,prosecution / indictment / legal action,The police have decided on prosecution,acusación / enjuiciamiento / denuncia,La policía ha decidido acusar.,تعقیب قضایی / پیگرد قانونی,پلیس تصمیم به تعقیب کیفری گرفته است,δίωξη / κατηγορία / αγωγή,Η αστυνομία αποφάσισε να απαγγείλει κατηγορίες,обвинувачення / звинувачення / позов,Поліція прийняла рішення про пред'явлення обвинувачення,обвинение / преследование / судебное преследование,Полиция приняла решение о предъявлении обвинения.,अभियोग / मुकदमा,पुलिस ने अभियोग लगाने का फैसला किया है,অভিযোগ / বিচার / মামলা,পুলিশ অভিযোগ দায়ের করার সিদ্ধান্ত নিয়েছে,ndjekje penale / padi ligjore,Policia ka vendosur të padisë,iddianame / dava,Polis suç duyurusunda bulunmaya karar verdi,pendakwaan / tindakan undang-undang,Polis telah memutuskan untuk mendakwa,sakdal / demanda,Nagpasya ang pulis na maghain ng kaso.
Torbjörn,Klassord,18th Nov,bär dig åt,Jag fattar inte hur du bär dig åt,behave / act,I don't understand how you do it.,comportarse / actuar / proceder,No entiendo cómo lo haces.,چگونه رفتار کردن / عمل کردن,من نمی فهمم چطور این کار را انجام می‌دهی.,συμπεριφέρομαι / δρω,Δεν καταλαβαίνω πώς το κάνεις.,поводитися / чинити / діяти,Я не розумію / як ти це робиш,вести себя / поступать,Я не понимаю / как ты это делаешь.,व्यवहार करना / act / conduct,मुझे समझ नहीं आता कि तुम यह कैसे करते हो।,আচরণ করা আচরণ করা / কাজ করা,আমি বুঝতে পারছি না তুমি এটা কিভাবে করো।,sillem / veproj,Nuk e kuptoj si sillesh.,davranmak / hareket etmek,Nasıl yaptığını anlamıyorum,berkelakuan / bertindak / berbuat,Saya tidak faham bagaimana anda melakukannya,kung paano ka kumikilos / kumilos,Hindi ko maintindihan kung paano mo ginagawa iyan.
Torbjörn,Klassord,18th Nov,åtelagare,Åtelagare lockar vildsvin till platsen.,boozer / drunkard / alcoholic,Bait users attract wild boars to the location.,cebador / cazador / trampero,Los cebadores atraen jabalíes al lugar.,طعم‌دهنده / آغل‌کننده,طعمه‌گذاران خوک‌های وحشی را به محل می‌کشانند.,δολωματοθέτης / τροφοδότης θηραμάτων,Οι κυνηγοί που χρησιμοποιούν δόλωμα προσελκύουν αγριόχοιρους στο μέρος.,принада / заманювати / ловити,Мисливець за приманкою заманює диких кабанів на місце.,приманщик / отравитель,Приманщики приманивают кабанов на место.,चारा डालने वाला / शिकार के लिए चारा डालने वाला,चारा डालने वाला जगह पर जंगली सूअर को आकर्षित करता है।,টোপ ব্যবহারকারী / টোপ প্রদানকারী / প্রলোভনকারী,টোপ ব্যবহারকারীরা বুনো শুয়োরদের সেই স্থানে আকর্ষণ করে।,karremangrënës / gjuetar,Pronari i vendit të ushqyerjes tërheq derrat e egër në vend.,yemleyici / besleyici,Yem kullananlar yaban domuzlarını bölgeye çekiyor.,pemburu / pemangsa / pemukat,Pemancing umpan menarik babi hutan ke tempat itu.,tagapagpakain / tagapagatag,Ang may-ari ng pang-akit ay umaakit ng mga baboy-ramo sa lugar.
Torbjörn,Klassord,18th Nov,nämndomän,Vi utvidgar vår nämndomän i kommunen.,lay assessor / lay judge / layman,We are expanding our committee domain in the municipality.,dominio jurisdiccional / ámbito / esfera,Estamos expandiendo nuestro dominio del comité en el municipio.,حوزه قضایی / صلاحیت / قلمرو,ما قلمرو کمیته خود را در شهرداری گسترش می دهیم.,επαρχιακό δικαστήριο / περιφερειακό δικαστήριο,Επεκτείνουμε την περιοχή αρμοδιότητάς μας στον δήμο.,присяжний / засідатель,Ми розширюємо сферу діяльності нашого комітету в муніципалітеті.,присяжный заседатель / народный заседатель,Мы расширяем сферу деятельности нашего комитета в муниципалитете.,जनपद / क्षेत्राधिकार,हम नगर पालिका में अपने समिति क्षेत्र का विस्तार कर रहे हैं।,অধিক্ষেত্র / এখতিয়ার / কর্তৃত্ব,আমরা পৌরসভায় আমাদের বিচারিক ডোমেন প্রসারিত করছি।,jurist / gjyqtar,Ne po e zgjerojmë fushën tonë të kompetencës në komunë.,isim alanı / alan adı,Belediyede komite alanımızı genişletiyoruz.,domain pengadilan / bidang kuasa / wilayah kekuasaan,Kami sedang mengembangkan domain jawatankuasa kami di perbandaran.,hurisdiksyon / kapangyarihan,Pinalalawak namin ang aming nasasakupan sa munisipyo.
Torbjörn,Klassord,18th Nov,tingsrätt,Målet behandlas i tingsrätt,district court / city court / lower court,The case is being dealt with in the district court.,juzgado / tribunal / audiencia,El caso es juzgado en el tribunal de primera instancia,دادگاه بخش / دادگاه بدوی,این پرونده در دادگاه منطقه ای رسیدگی می شود,περιφερειακό δικαστήριο / πρωτοδικείο,Η υπόθεση εκδικάζεται στο πρωτοδικείο,районний суд / окружний суд / місцевий суд,Справа розглядається в окружному суді,районный суд / городской суд,Дело рассматривается в районном суде,जिला न्यायालय / सत्र न्यायालय,मामले की सुनवाई जिला अदालत में हो रही है,জেলা আদালত / সাধারণ আদালত,মামলাটি জেলা আদালতে প্রক্রিয়াধীন,gjykata e rrethit / gjykatë themelore,Çështja shqyrtohet në gjykatën e rrethit.,sulh mahkemesi / yerel mahkeme,Dava bölge mahkemesinde görülmektedir.,mahkamah daerah / mahkamah rendah / mahkamah kota,Kes itu sedang dibicarakan di mahkamah daerah.,hukumang distrito / hukuman,Ang kaso ay pinoproseso sa district court.
Torbjörn,Klassord,18th Nov,domstol,Mannen dömdes i domstol för brott,court / law court / tribunal,The man was convicted in court for a crime,juzgado; corte / tribunal,El hombre fue condenado en el tribunal por un crimen.,دادگاه / محکمه,مرد در دادگاه به دلیل جنایت محکوم شد.,δικαστήριο / law court / court,Ο άνδρας καταδικάστηκε στο δικαστήριο για έγκλημα,суд / трибунал,Чоловіка засудили в суді за злочин,суд / law court / court,Мужчина был осужден в суде за преступление,न्यायालय / अदालत,आदमी को अदालत में अपराध के लिए दोषी ठहराया गया।,আদালত / বিচারালয়,দোষী সাব্যস্ত করার জন্য দোষী সাব্যস্ত করা হয়েছে।,gjykata / tribunal / kourt,Burri u dënua në gjykatë për krim,mahkeme / adliye,Adam mahkemede suçtan mahkûm edildi,tribunal / court / judiciary,Lelaki itu didapati bersalah di mahkamah atas jenayah,korte / hukuman,Hinatulang nagkasala ang lalaki sa korte dahil sa krimen.
Torbjörn,Klassord,18th Nov,domare,Domaren dömde en frispark.,referee / judge / umpire,The referee awarded a free kick.,juez / árbitro / magistrado,El árbitro concedió un tiro libre.,قاضی / داور / حکم,داور یک ضربه آزاد اعلام کرد.,κριτής / διαιτητής,Ο διαιτητής έδωσε ένα φάουλ.,суддя; judge / referee,Суддя призначив штрафний удар.,судья / арбитр,Судья назначил штрафной удар.,न्यायाधीश (Judge) / रेफरी (Referee),रेफरी ने एक फ्री किक दी।,বিচারক / হাকিম / সালিশ,রেফারি একটি ফ্রি-কিক দিয়েছেন।,Gjyqtar / Arbitër,Gjyqtari dha një goditje të lirë.,hakem / yargıç,Hakem serbest vuruş verdi.,Hakim / pengadil / wasit,Pengadil itu memberi sepakan percuma.,hukom / tagahatol,Ang reperi ay nagbigay ng free kick.
Torbjörn,Klassord,18th Nov,att döma,Han har rätt att döma mig.,to judge / to tell / to discern,He has the right to judge me.,juzgar / sentenciar / arbitrar,Él tiene derecho a juzgarme.,قضاوت کردن / داوری کردن,او حق دارد که مرا قضاوت کند.,κρίνω / δικάζω,Έχει το δικαίωμα να με κρίνει.,судити / вирішувати / розсуджувати,Він має право судити мене.,судить / рассуждать,Он имеет право судить меня.,न्याय करना / फैसला करना,उसे मुझे आंकने का अधिकार है।,বিচার করা / রায় / ফয়সালা,আমার বিচার করার অধিকার তার আছে।,të gjykoj / të vendos,Ai ka të drejtë të më gjykojë.,yargılamak / hüküm vermek,Beni yargılama hakkı var.,menghakimi / bedöma / pröva,Dia berhak menghakimi saya.,humatol / hatulan / husgahan,May karapatan siyang hatulan ako.
Torbjörn,Klassord,18th Nov,en rättegång,Han var kallad till en rättegång i tingsrätten,trial / lawsuit / court case,He was summoned to a trial in the district court.,juicio / litigio / pleito,Fue citado a un juicio en el juzgado de distrito.,محاکمه / دادرسی / آزمایش,او به دادگاه بدوی احضار شد,δίκη / νομική διαδικασία,Είχε κληθεί σε δίκη στο περιφερειακό δικαστήριο.,судовий процес / суд / розгляд справи,Його викликали до суду в районному суді.,судебный процесс / суд,Его вызвали в суд первой инстанции.,मुकदमा / प्रक्रिया,उन्हें जिला अदालत में ट्रायल के लिए बुलाया गया था।,বিচার / hearing / judgement,তাকে জেলা আদালতে একটি শুনানির জন্য ডাকা হয়েছিল।,gjyq / proces,Ai u thirr për gjyq në gjykatën e rrethit,dava / yargılama,Bölge mahkemesinde bir duruşmaya çağrıldı.,perbicaraan / pembicaraan / pendakwaan,Dia dipanggil ke perbicaraan di mahkamah daerah.,paglilitis / pagdinig,Siya ay ipinatawag sa isang pagdinig sa korte ng distrito.
Torbjörn,Klassord,18th Nov,rättsinstanser,Frågan hanteras av högre rättsinstanser.,legal instances / judicial authorities / courts of law,The matter is handled by higher courts.,instancias judiciales / tribunales / juzgados,La pregunta es tratada por instancias judiciales superiores.,مراجع قضایی / دادگاه / دستگاه قضا,این موضوع توسط مراجع قضایی بالاتر رسیدگی می شود.,δικαστικές αρχές / δικαστήρια / δικαστικοί φορείς,Το ζήτημα αντιμετωπίζεται από ανώτερα δικαστήρια.,судові органи / суди / правові установи,Питання розглядається вищими судовими інстанціями.,судебные инстанции / судебные органы,Вопрос решается высшими судебными инстанциями.,न्यायालय / कानूनी प्राधिकरण,मामला उच्च न्यायालयों द्वारा निपटाया जाता है।,আইন আদালত / বিচারালয়,প্রশ্নটি উচ্চতর আদালত দ্বারা পরিচালিত হয়।,autoritete gjyqësore / institucione ligjore,Çështja trajtohet nga instancat më të larta gjyqësore.,yargı makamları / hukuki merciler,Mesele daha yüksek mahkemeler tarafından ele alınmaktadır.,institusi kehakiman / badan kehakiman / mahkamah,Isu ini dikendalikan oleh mahkamah yang lebih tinggi.,hukuman / korte,Ang tanong ay pinangangasiwaan ng mas mataas na korte.
Torbjörn,Rivstart,s 180,benådad,Den dödsdömde mannen blev benådad av kungen,pardoned / reprieved,The condemned man was pardoned by the king.,aconsejado / recomendado / sugerido,Fue bien aconsejado en su acción,مشورت شده / نصیحت شده,او در کارش با مشورت عمل کرد.,συνετός / μελετημένος,Ήταν καλά μελετημένος στην πράξη του.,advised / consulted / considered / deliberated,Він був добре підготовлений до своїх дій.,советовать / рекомендовать,Он был хорошо осведомлен о своем поступке.,सलाह दी / सूचित / परामर्श दिया,वह अपने कार्य में अच्छी तरह से सलाह लिया गया था।,উপদিষ্ট / advised / considered,তাঁর কাজটি সুচিন্তিত ছিল।,këshilluar / udhëzuar,Ai ishte i këshilluar mirë në veprimin e tij,danışman / tavsiyeci,Eyleminde iyi tavsiye edilmişti.,dinasihati / disarankan / dicadangkan,Dia berada dalam keadaan baik dalam tindakannya,pinayuhan / inasikaso,Siya ay mahusay na pinayuhan sa kanyang aksyon.
Torbjörn,Rivstart,s 180,en bästsäljare,Romanen blev snabbt en bästsäljare,bestseller / hit / smash,The novel quickly became a bestseller,superventas / éxito de ventas / long-seller,La novela se convirtió rápidamente en un éxito de ventas.,پرفروش‌ترین / پرتیراژترین,این رمان به سرعت تبدیل به یک پرفروش شد.,μι best seller / μι bestseller / ένα ευπώλητο,Το μυθιστόρημα έγινε γρήγορα μπεστ σέλερ,бестселер; хіт / суперхіт,Роман швидко став бестселером,бестселлер / хит,Роман быстро стал бестселлером,बहुविक्रीत / सर्वश्रेष्ठ विक्रेता,यह उपन्यास तेज़ी से एक बेस्टसेलर बन गया।,বেস্টসেলার storsäljare / toppsäljare,উপন্যাসটি দ্রুত একটি বেস্টসেলারে পরিণত হয়,një bestseller / një shitës i mirë,Romani shpejt u bë një shitës më i mirë,en çok satılan / çok satan,Roman hızla çok satan oldu,produk laris terlaris / jualan panas,Novel itu cepat menjadi buku terlaris.,pinakamabenta / popular / matagumpay,Mabilis na naging bestselling book ang nobela.
Torbjörn,Rivstart,s 180,avslöjad,Han blev avslöjad som tjuven igår.,revealed / exposed / uncovered,He was exposed as the thief yesterday.,expuesto / revelado / descubierto,Fue descubierto como el ladrón ayer.,آشکار شده / فاش شده,او دیروز به عنوان سارق افشا شد.,αποκαλύφθηκε / εκτέθηκε / φανερώθηκε / revealed / exposed,Αποκαλύφθηκε ως ο κλέφτης χθες.,викритий / розкритий,Його вчора викрили як злодія.,разоблаченный / обнаруженный,Вчера его разоблачили как вора.,बेपर्दा / प्रकट / उजागर,कल उन्हें चोर के रूप में बेनकाब किया गया था।,প্রকাশিত,গতকাল সে চোর হিসেবে প্রকাশিত হয়েছিল।,zbuluar / ekspozuar,Ai u zbulua si hajduti dje.,ortaya çıkarılmış / ifşa edilmiş,Dün hırsız olarak açığa çıktı.,terdedah / terbongkar / terdedah,Dia didedahkan sebagai pencuri semalam.,ibunyag / ilantad,Siya ay nabunyag bilang magnanakaw kahapon.
Torbjörn,Rivstart,s 180,bryta sig in,Han lyckades bryta sig in,break in / burglarize / intrude,He managed to break in,allanar / robar / forzar,Él logró entrar.,دزدیدن / دستبرد زدن,او موفق شد وارد شود,διαρρηγνύω / παραβιάζω,Κατάφερε να μπει μέσα.,вломитися / проникнути / зламати,Йому вдалося вдертися,вламываться / проникать,Ему удалось проникнуть внутрь,सेंध लगाना / चोरी करना,वह अंदर घुसने में कामयाब रहा।,ভেঙে প্রবেশ করা / burglarize / break and enter,সে ভিতরে ঢুকতে সক্ষম হয়েছিল।,thyej / depërtoj,Ai arriti të hynte brenda,pecah masuk / mencelah,İçeri girmeyi başardı,pecah masuk / merompak / mencuri,Dia berjaya menceroboh masuk,,Nagtagumpay siyang makapasok.
Torbjörn,Rivstart,s 180,imponerad,Jag är imponerad av dig,impressed / awed / inspired,I am impressed by you,impresionado / admirado / asombrado,Estoy impresionado contigo,تحت تأثیر قرار گرفته / شگفت‌زده / متأثر,من تحت تاثیر تو قرار گرفتم,εντυπωσιασμένος / impressed / awed,Έχω εντυπωσιαστεί από εσένα,вражений / захоплений / приголомшений,Я вражений тобою,впечатленный / восхищенный / пораженный,Я тобой впечатлен,प्रभावित / मुग्ध / आश्चर्यचकित,मैं आपसे प्रभावित हूँ,অভিভূত / মুগ্ধ / প্রভাবিত,আমি তোমার দ্বারা মুগ্ধ,i impresionuar / admiruar,Unë jam i impresionuar me ty,etkilenmiş / hayran kalmış,Senden etkilendim,terpegun / kagum / takjub,Saya kagum dengan anda,humanga / bilib,Humanga ako sa iyo
Torbjörn,Rivstart,s 180,förälskad,Han är förälskad i henne,in love / smitten / infatuated,He is in love with her,enamorado / prendado,Él está enamorado de ella,عاشق / دلباخته,او عاشق اوست (ū āsheq-e ūst),ερωτευμένος / μαγεμένος / παραδομένος,Είναι ερωτευμένος μαζί της,закоханий / зачарований,Він закоханий у неї,влюбленный / очарованный,Он влюблен в нее,प्यार में / मोहित,वह उस से प्यार करता है।,প্রেমে পড়া / enamored / smitten,সে তার প্রেমে পড়েছে,i dashuruar / i mahnitur,Ai është i dashuruar me të,aşık / tutkun,Ona aşık.,jatuh cinta / bercinta / meminati,Dia jatuh cinta dengannya,umiibig / nagmamahal,Siya ay umiibig sa kaniya.
